game_id,date,agent,map,outcome,round_wins,round_losses,kills,deaths,assists,kdr,acs,role,win,date_dt,smoothed_win_rate,games_played_as_agent,win_rate_agent_map_role,mean_acs_agent_map_role,mean_kdr_agent,recent_win_rate_agent
854,8/31/2024,Cypher,Bind,Loss,11,13,23,16,3,1.4375,289,Sentinel,0,2024-08-31,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
859,9/1/2024,Cypher,Sunset,Win,13,5,14,9,6,1.5555555555555556,215,Sentinel,1,2024-09-01,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
856,9/1/2024,Cypher,Bind,Win,13,7,15,11,1,1.3636363636363635,199,Sentinel,1,2024-09-01,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
1616,9/1/2024,Cypher,Ascent,Win,13,4,9,9,10,1.0,36,Sentinel,1,2024-09-01,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.8
864,9/3/2024,Cypher,Sunset,Loss,10,13,20,16,14,1.25,254,Sentinel,0,2024-09-03,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
862,9/3/2024,Cypher,Abyss,Win,13,3,15,7,5,2.142857142857143,249,Sentinel,1,2024-09-03,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.8
865,9/3/2024,Cypher,Abyss,Win,13,4,11,8,3,1.375,171,Sentinel,1,2024-09-03,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.8
869,9/8/2024,Cypher,Sunset,Win,13,10,12,17,6,0.7058823529411765,152,Sentinel,1,2024-09-08,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.8
1260,9/9/2024,Cypher,Icebox,Win,13,7,3,6,3,0.5,251,Sentinel,1,2024-09-09,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.8
872,9/10/2024,Cypher,Abyss,Loss,10,13,13,15,2,0.8666666666666667,151,Sentinel,0,2024-09-10,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.8
873,9/12/2024,Cypher,Bind,Win,13,9,10,12,7,0.8333333333333334,148,Sentinel,1,2024-09-12,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.8
882,9/13/2024,Cypher,Bind,Loss,12,14,13,19,7,0.6842105263157895,150,Sentinel,0,2024-09-13,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
888,9/14/2024,Cypher,Abyss,Loss,9,13,11,17,6,0.6470588235294118,146,Sentinel,0,2024-09-14,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.4
885,9/14/2024,Cypher,Bind,Loss,10,13,13,16,7,0.8125,178,Sentinel,0,2024-09-14,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
889,9/15/2024,Cypher,Sunset,Loss,2,13,8,13,3,0.6153846153846154,153,Sentinel,0,2024-09-15,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.2
892,9/15/2024,Cypher,Bind,Win,13,8,16,12,3,1.3333333333333333,211,Sentinel,1,2024-09-15,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
893,9/16/2024,Cypher,Abyss,Win,3,2,1,4,0,0.25,69,Sentinel,1,2024-09-16,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.4
897,9/17/2024,Cypher,Sunset,Loss,9,13,15,14,2,1.0714285714285714,196,Sentinel,0,2024-09-17,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
896,9/17/2024,Cypher,Sunset,Win,15,13,23,19,8,1.2105263157894737,235,Sentinel,1,2024-09-17,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
904,9/20/2024,Cypher,Abyss,Win,13,2,12,7,5,1.7142857142857142,210,Sentinel,1,2024-09-20,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.8
902,9/20/2024,Cypher,Abyss,Win,13,4,15,7,5,2.142857142857143,237,Sentinel,1,2024-09-20,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.8
908,9/21/2024,Cypher,Bind,Draw,14,14,18,17,8,1.0588235294117647,175,Sentinel,0,2024-09-21,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
906,9/21/2024,Cypher,Sunset,Win,13,8,12,13,8,0.9230769230769232,169,Sentinel,1,2024-09-21,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.8
915,9/22/2024,Cypher,Abyss,Win,13,7,7,10,6,0.7,99,Sentinel,1,2024-09-22,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.8
913,9/22/2024,Cypher,Bind,Win,13,6,11,10,7,1.1,157,Sentinel,1,2024-09-22,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.8
914,9/22/2024,Cypher,Bind,Win,13,5,17,10,3,1.7,223,Sentinel,1,2024-09-22,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.8
916,9/22/2024,Cypher,Sunset,Loss,12,14,13,17,7,0.7647058823529411,154,Sentinel,0,2024-09-22,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.8
922,9/24/2024,Cypher,Sunset,Loss,9,13,15,13,3,1.1538461538461535,184,Sentinel,0,2024-09-24,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
923,9/25/2024,Cypher,Abyss,Win,9,3,3,5,2,0.6,76,Sentinel,1,2024-09-25,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.6
924,9/25/2024,Cypher,Bind,Win,13,8,20,10,4,2.0,264,Sentinel,1,2024-09-25,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
1312,9/25/2024,Cypher,Sunset,Loss,5,7,2,14,7,0.1428571428571428,88,Sentinel,0,2024-09-25,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
1841,9/27/2024,Cypher,Abyss,Loss,7,10,14,5,10,2.8,296,Sentinel,0,2024-09-27,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.4
1539,9/27/2024,Cypher,Icebox,Loss,8,14,17,19,0,0.8947368421052632,220,Sentinel,0,2024-09-27,0.5017196887696677,777,0.4074074074074074,189.14814814814815,1.2345552157991344,0.4
928,9/27/2024,Cypher,Bind,Loss,2,13,9,13,1,0.6923076923076923,154,Sentinel,0,2024-09-27,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
931,10/3/2024,Cypher,Sunset,Win,13,6,18,11,7,1.6363636363636365,282,Sentinel,1,2024-10-03,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.2
932,10/3/2024,Cypher,Ascent,Win,14,12,26,14,7,1.8571428571428568,256,Sentinel,1,2024-10-03,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
937,10/5/2024,Cypher,Bind,Loss,9,13,13,16,5,0.8125,176,Sentinel,0,2024-10-05,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
1106,10/5/2024,Cypher,Bind,Loss,8,14,18,15,9,1.2,132,Sentinel,0,2024-10-05,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
934,10/5/2024,Cypher,Sunset,Loss,11,13,19,16,4,1.1875,232,Sentinel,0,2024-10-05,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
1498,10/6/2024,Cypher,Bind,Loss,8,13,5,4,0,1.25,113,Sentinel,0,2024-10-06,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
940,10/6/2024,Cypher,Ascent,Win,13,5,12,7,1,1.7142857142857142,159,Sentinel,1,2024-10-06,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
942,10/8/2024,Cypher,Abyss,Win,16,14,31,20,6,1.55,272,Sentinel,1,2024-10-08,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.4
943,10/9/2024,Cypher,Bind,Loss,9,13,14,18,3,0.7777777777777778,180,Sentinel,0,2024-10-09,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
944,10/9/2024,Cypher,Sunset,Loss,18,20,33,26,18,1.2692307692307692,266,Sentinel,0,2024-10-09,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
945,10/10/2024,Cypher,Sunset,Win,13,11,19,12,5,1.5833333333333333,214,Sentinel,1,2024-10-10,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.6
946,10/11/2024,Cypher,Bind,Win,13,10,20,14,5,1.4285714285714286,240,Sentinel,1,2024-10-11,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
951,10/14/2024,Cypher,Sunset,Loss,8,13,11,17,2,0.6470588235294118,162,Sentinel,0,2024-10-14,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
1894,10/14/2024,Cypher,Abyss,Win,9,7,12,10,1,1.2,182,Sentinel,1,2024-10-14,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.6
955,10/18/2024,Cypher,Abyss,Loss,11,13,17,15,3,1.1333333333333333,215,Sentinel,0,2024-10-18,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.6
954,10/18/2024,Cypher,Bind,Loss,4,13,12,15,3,0.8,182,Sentinel,0,2024-10-18,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
956,10/21/2024,Cypher,Sunset,Loss,9,13,16,15,9,1.0666666666666669,225,Sentinel,0,2024-10-21,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.2
960,10/23/2024,Cypher,Pearl,Loss,9,13,15,15,1,1.0,177,Sentinel,0,2024-10-23,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
959,10/23/2024,Cypher,Pearl,Loss,11,13,25,16,3,1.5625,267,Sentinel,0,2024-10-23,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.0
961,10/24/2024,Cypher,Haven,Win,13,10,15,14,6,1.0714285714285714,175,Sentinel,1,2024-10-24,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
967,10/24/2024,Cypher,Pearl,Loss,9,13,15,14,1,1.0714285714285714,180,Sentinel,0,2024-10-24,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.2
964,10/24/2024,Cypher,Bind,Win,13,8,18,15,5,1.2,234,Sentinel,1,2024-10-24,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
966,10/24/2024,Cypher,Bind,Loss,8,13,15,15,6,1.0,220,Sentinel,0,2024-10-24,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.4
968,10/24/2024,Cypher,Abyss,Loss,12,14,17,18,5,0.9444444444444444,171,Sentinel,0,2024-10-24,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.4
965,10/24/2024,Cypher,Ascent,Loss,10,13,15,16,2,0.9375,183,Sentinel,0,2024-10-24,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
970,10/25/2024,Cypher,Haven,Loss,9,13,15,17,5,0.8823529411764706,182,Sentinel,0,2024-10-25,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
972,10/26/2024,Cypher,Ascent,Win,13,4,16,8,3,2.0,227,Sentinel,1,2024-10-26,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
973,10/26/2024,Cypher,Ascent,Loss,7,13,9,15,5,0.6,125,Sentinel,0,2024-10-26,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
974,10/30/2024,Cypher,Bind,Loss,6,13,8,15,5,0.5333333333333333,134,Sentinel,0,2024-10-30,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
975,10/30/2024,Cypher,Haven,Loss,3,13,12,13,4,0.9230769230769232,240,Sentinel,0,2024-10-30,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
976,10/30/2024,Cypher,Bind,Loss,10,13,12,15,6,0.8,145,Sentinel,0,2024-10-30,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.2
977,10/30/2024,Cypher,Sunset,Loss,7,13,11,15,6,0.7333333333333333,166,Sentinel,0,2024-10-30,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.0
979,10/30/2024,Cypher,Split,Win,13,7,15,11,5,1.3636363636363635,195,Sentinel,1,2024-10-30,0.5017196887696677,777,0.45161290322580644,204.58064516129033,1.2345552157991344,0.2
980,10/30/2024,Cypher,Abyss,Loss,8,13,9,18,4,0.5,141,Sentinel,0,2024-10-30,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.2
981,10/31/2024,Cypher,Pearl,Win,13,11,14,16,4,0.875,179,Sentinel,1,2024-10-31,0.5017196887696677,777,0.5121951219512195,188.82926829268294,1.2345552157991344,0.4
982,10/31/2024,Cypher,Ascent,Loss,10,13,18,17,6,1.0588235294117647,207,Sentinel,0,2024-10-31,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.4
983,10/31/2024,Cypher,Abyss,Win,13,8,15,15,5,1.0,199,Sentinel,1,2024-10-31,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.6
984,10/31/2024,Cypher,Sunset,Loss,8,13,19,17,7,1.1176470588235294,247,Sentinel,0,2024-10-31,0.5017196887696677,777,0.4827586206896552,203.95402298850576,1.2345552157991344,0.4
1040,10/31/2024,Cypher,Abyss,Draw,10,10,4,4,6,1.0,165,Sentinel,0,2024-10-31,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.4
985,10/31/2024,Cypher,Ascent,Loss,3,13,4,14,1,0.2857142857142857,89,Sentinel,0,2024-10-31,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.2
987,11/1/2024,Cypher,Haven,Loss,3,13,12,14,3,0.8571428571428571,210,Sentinel,0,2024-11-01,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
991,11/7/2024,Cypher,Abyss,Loss,7,13,21,15,2,1.4,279,Sentinel,0,2024-11-07,0.5017196887696677,777,0.675,204.625,1.2345552157991344,0.0
1113,11/7/2024,Cypher,Haven,Draw,5,5,20,9,9,2.2222222222222223,113,Sentinel,0,2024-11-07,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.0
993,11/9/2024,Cypher,Ascent,Loss,4,13,7,14,0,0.5,109,Sentinel,0,2024-11-09,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.0
1055,02/17/2026,Cypher,Lotus,Draw,4,4,1,6,8,0.1666666666666666,114,Sentinel,0,2026-02-17,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.0
1736,02/20/2026,Cypher,Fracture,Win,14,3,13,10,7,1.3,164,Sentinel,1,2026-02-20,0.5017196887696677,777,0.54,202.08,1.2345552157991344,0.2
1588,02/22/2026,Cypher,Haven,Loss,1,12,17,20,5,0.85,82,Sentinel,0,2026-02-22,0.5017196887696677,777,0.45,196.55,1.2345552157991344,0.2
1766,02/28/2026,Cypher,Lotus,Win,15,2,7,6,4,1.1666666666666667,257,Sentinel,1,2026-02-28,0.5017196887696677,777,0.5083333333333333,212.3,1.2345552157991344,0.4
1866,02/28/2026,Cypher,Ascent,Win,15,0,1,5,7,0.2,108,Sentinel,1,2026-02-28,0.5017196887696677,777,0.5151515151515151,194.22222222222223,1.2345552157991344,0.6
1539,03/06/2026,Cypher,Bind,Draw,1,1,16,20,3,0.8,233,Sentinel,0,2026-03-06,0.5017196887696677,777,0.4755244755244755,203.34965034965035,1.2345552157991344,0.6
1948,4/23/2023,Fade,Icebox,Win,15,7,4,14,5,0.2857142857142857,85,Initiator,1,2023-04-23,0.38481652949245543,26,1.0,85.0,1.827755707616984,1.0
1495,5/30/2023,Fade,Breeze,Loss,2,12,17,14,6,1.2142857142857142,100,Initiator,0,2023-05-30,0.38481652949245543,26,0.2,168.8,1.827755707616984,0.5
1050,6/6/2023,Fade,Haven,Loss,8,11,6,16,6,0.375,132,Initiator,0,2023-06-06,0.38481652949245543,26,0.0,132.0,1.827755707616984,0.3333333333333333
1746,6/12/2023,Fade,Breeze,Loss,7,12,14,6,10,2.333333333333333,224,Initiator,0,2023-06-12,0.38481652949245543,26,0.2,168.8,1.827755707616984,0.25
1756,6/26/2023,Fade,Lotus,Loss,3,12,15,6,1,2.5,139,Initiator,0,2023-06-26,0.38481652949245543,26,0.0,160.33333333333334,1.827755707616984,0.2
1614,7/14/2023,Fade,Fracture,Loss,12,13,10,19,8,0.5263157894736842,268,Initiator,0,2023-07-14,0.38481652949245543,26,0.5,239.0,1.827755707616984,0.0
1289,7/18/2023,Fade,Sunset,Win,13,2,20,1,7,20.0,240,Initiator,1,2023-07-18,0.38481652949245543,26,0.2,134.4,1.827755707616984,0.2
1899,1/12/2024,Fade,Split,Win,11,5,20,12,7,1.6666666666666667,180,Initiator,1,2024-01-12,0.38481652949245543,26,1.0,180.0,1.827755707616984,0.4
1020,2/4/2024,Fade,Breeze,Loss,8,12,2,2,10,1.0,251,Initiator,0,2024-02-04,0.38481652949245543,26,0.2,168.8,1.827755707616984,0.4
1288,3/27/2024,Fade,Breeze,Loss,0,13,7,6,2,1.1666666666666667,226,Initiator,0,2024-03-27,0.38481652949245543,26,0.2,168.8,1.827755707616984,0.4
1165,4/4/2024,Fade,Fracture,Win,5,2,15,20,1,0.75,210,Initiator,1,2024-04-04,0.38481652949245543,26,0.5,239.0,1.827755707616984,0.6
1708,5/21/2024,Fade,Lotus,Loss,9,10,6,7,9,0.8571428571428571,224,Initiator,0,2024-05-21,0.38481652949245543,26,0.0,160.33333333333334,1.827755707616984,0.4
1037,6/10/2024,Fade,Sunset,Loss,7,10,9,11,3,0.8181818181818182,65,Initiator,0,2024-06-10,0.38481652949245543,26,0.2,134.4,1.827755707616984,0.2
1827,6/26/2024,Fade,Abyss,Loss,4,14,4,5,4,0.8,195,Initiator,0,2024-06-26,0.38481652949245543,26,0.0,195.0,1.827755707616984,0.2
1061,7/31/2024,Fade,Ascent,Loss,9,11,11,13,5,0.8461538461538461,295,Initiator,0,2024-07-31,0.38481652949245543,26,0.5,246.0,1.827755707616984,0.2
787,8/2/2024,Fade,Bind,Win,13,10,12,14,6,0.8571428571428571,152,Initiator,1,2024-08-02,0.38481652949245543,26,0.75,129.75,1.827755707616984,0.2
1898,8/6/2024,Fade,Breeze,Win,11,10,12,15,2,0.8,43,Initiator,1,2024-08-06,0.38481652949245543,26,0.2,168.8,1.827755707616984,0.4
1832,8/6/2024,Fade,Pearl,Loss,3,7,19,4,2,4.75,20,Initiator,0,2024-08-06,0.38481652949245543,26,0.0,20.0,1.827755707616984,0.4
1226,8/7/2024,Fade,Bind,Win,8,6,0,18,0,0.0,25,Initiator,1,2024-08-07,0.38481652949245543,26,0.75,129.75,1.827755707616984,0.6
1889,8/8/2024,Fade,Ascent,Win,8,5,20,11,4,1.818181818181818,197,Initiator,1,2024-08-08,0.38481652949245543,26,0.5,246.0,1.827755707616984,0.8
1349,8/11/2024,Fade,Lotus,Loss,10,15,2,3,7,0.6666666666666666,118,Initiator,0,2024-08-11,0.38481652949245543,26,0.0,160.33333333333334,1.827755707616984,0.6
1005,9/7/2024,Fade,Sunset,Loss,11,14,6,9,7,0.6666666666666666,13,Initiator,0,2024-09-07,0.38481652949245543,26,0.2,134.4,1.827755707616984,0.4
1942,9/9/2024,Fade,Sunset,Loss,2,3,14,14,0,1.0,288,Initiator,0,2024-09-09,0.38481652949245543,26,0.2,134.4,1.827755707616984,0.4
1630,10/3/2024,Fade,Bind,Loss,2,12,14,17,9,0.8235294117647058,102,Initiator,0,2024-10-03,0.38481652949245543,26,0.75,129.75,1.827755707616984,0.2
1776,11/6/2024,Fade,Bind,Win,15,8,0,0,2,0.0,240,Initiator,1,2024-11-06,0.38481652949245543,26,0.75,129.75,1.827755707616984,0.2
1592,02/18/2026,Fade,Sunset,Loss,0,4,2,2,0,1.0,66,Initiator,0,2026-02-18,0.38481652949245543,26,0.2,134.4,1.827755707616984,0.2
3,4/15/2023,KAY/O,Lotus,Win,13,4,7,12,7,0.5833333333333334,132,Initiator,1,2023-04-15,0.48496267585414876,33,0.6666666666666666,133.33333333333334,1.6178535416538513,1.0
6,4/15/2023,KAY/O,Haven,Win,13,10,16,15,18,1.0666666666666669,234,Initiator,1,2023-04-15,0.48496267585414876,33,0.5,134.0,1.6178535416538513,1.0
8,4/15/2023,KAY/O,Icebox,Loss,4,13,8,15,4,0.5333333333333333,119,Initiator,0,2023-04-15,0.48496267585414876,33,0.25,171.25,1.6178535416538513,0.6666666666666666
1101,4/15/2023,KAY/O,Breeze,Loss,8,15,9,14,9,0.6428571428571429,256,Initiator,0,2023-04-15,0.48496267585414876,33,0.0,256.0,1.6178535416538513,0.5
16,4/17/2023,KAY/O,Split,Loss,12,14,20,24,11,0.8333333333333334,225,Initiator,0,2023-04-17,0.48496267585414876,33,0.75,193.75,1.6178535416538513,0.4
13,4/17/2023,KAY/O,Ascent,Loss,9,13,13,16,8,0.8125,151,Initiator,0,2023-04-17,0.48496267585414876,33,0.42857142857142855,111.57142857142857,1.6178535416538513,0.2
14,4/17/2023,KAY/O,Icebox,Loss,12,14,12,18,6,0.6666666666666666,131,Initiator,0,2023-04-17,0.48496267585414876,33,0.25,171.25,1.6178535416538513,0.0
12,4/17/2023,KAY/O,Ascent,Win,15,13,17,17,14,1.0,191,Initiator,1,2023-04-17,0.48496267585414876,33,0.42857142857142855,111.57142857142857,1.6178535416538513,0.2
15,4/17/2023,KAY/O,Lotus,Loss,9,13,17,15,4,1.1333333333333333,223,Initiator,0,2023-04-17,0.48496267585414876,33,0.6666666666666666,133.33333333333334,1.6178535416538513,0.2
1356,5/17/2023,KAY/O,Lotus,Win,10,7,8,4,8,2.0,136,Initiator,1,2023-05-17,0.48496267585414876,33,0.6666666666666666,133.33333333333334,1.6178535416538513,0.4
1218,6/11/2023,KAY/O,Split,Win,4,2,11,13,4,0.8461538461538461,62,Initiator,1,2023-06-11,0.48496267585414876,33,0.75,193.75,1.6178535416538513,0.6
1971,6/21/2023,KAY/O,Abyss,Win,12,10,15,19,3,0.7894736842105263,109,Initiator,1,2023-06-21,0.48496267585414876,33,0.5,126.5,1.6178535416538513,0.8
1324,7/5/2023,KAY/O,Fracture,Win,8,5,0,2,9,0.0,159,Initiator,1,2023-07-05,0.48496267585414876,33,1.0,185.0,1.6178535416538513,0.8
1969,7/16/2023,KAY/O,Lotus,Win,15,13,7,10,6,0.7,60,Initiator,1,2023-07-16,0.48496267585414876,33,0.6666666666666666,133.33333333333334,1.6178535416538513,1.0
1204,7/24/2023,KAY/O,Ascent,Draw,13,13,11,5,1,2.2,191,Initiator,0,2023-07-24,0.48496267585414876,33,0.42857142857142855,111.57142857142857,1.6178535416538513,0.8
1635,7/31/2023,KAY/O,Pearl,Win,12,7,16,16,6,1.0,0,Initiator,1,2023-07-31,0.48496267585414876,33,0.5,21.0,1.6178535416538513,0.8
1679,8/19/2023,KAY/O,Ascent,Loss,3,10,12,14,9,0.8571428571428571,5,Initiator,0,2023-08-19,0.48496267585414876,33,0.42857142857142855,111.57142857142857,1.6178535416538513,0.6
504,12/8/2023,KAY/O,Bind,Loss,3,13,9,14,6,0.6428571428571429,155,Initiator,0,2023-12-08,0.48496267585414876,33,0.0,155.0,1.6178535416538513,0.4
1492,12/13/2023,KAY/O,Ascent,Draw,4,4,11,14,2,0.7857142857142857,23,Initiator,0,2023-12-13,0.48496267585414876,33,0.42857142857142855,111.57142857142857,1.6178535416538513,0.2
1992,12/13/2023,KAY/O,Haven,Draw,2,2,18,16,3,1.125,34,Initiator,0,2023-12-13,0.48496267585414876,33,0.5,134.0,1.6178535416538513,0.2
1894,2/3/2024,KAY/O,Ascent,Win,14,1,4,15,2,0.2666666666666666,188,Initiator,1,2024-02-03,0.48496267585414876,33,0.42857142857142855,111.57142857142857,1.6178535416538513,0.2
1465,6/2/2024,KAY/O,Sunset,Draw,3,3,11,9,8,1.2222222222222223,42,Initiator,0,2024-06-02,0.48496267585414876,33,0.0,94.5,1.6178535416538513,0.2
1777,6/8/2024,KAY/O,Lotus,Draw,9,9,3,8,8,0.375,216,Initiator,0,2024-06-08,0.48496267585414876,33,0.6666666666666666,133.33333333333334,1.6178535416538513,0.2
1556,6/24/2024,KAY/O,Icebox,Draw,10,10,4,12,9,0.3333333333333333,235,Initiator,0,2024-06-24,0.48496267585414876,33,0.25,171.25,1.6178535416538513,0.2
1808,7/7/2024,KAY/O,Split,Win,8,6,0,8,7,0.0,263,Initiator,1,2024-07-07,0.48496267585414876,33,0.75,193.75,1.6178535416538513,0.4
1467,9/27/2024,KAY/O,Ascent,Win,8,1,12,15,9,0.8,32,Initiator,1,2024-09-27,0.48496267585414876,33,0.42857142857142855,111.57142857142857,1.6178535416538513,0.4
1370,9/27/2024,KAY/O,Split,Win,8,6,9,1,4,9.0,225,Initiator,1,2024-09-27,0.48496267585414876,33,0.75,193.75,1.6178535416538513,0.6
1208,10/25/2024,KAY/O,Abyss,Loss,11,12,20,1,4,20.0,144,Initiator,0,2024-10-25,0.48496267585414876,33,0.5,126.5,1.6178535416538513,0.6
1335,10/31/2024,KAY/O,Pearl,Loss,7,13,13,17,6,0.7647058823529411,42,Initiator,0,2024-10-31,0.48496267585414876,33,0.5,21.0,1.6178535416538513,0.6
1408,11/11/2024,KAY/O,Lotus,Win,11,3,7,8,8,0.875,33,Initiator,1,2024-11-11,0.48496267585414876,33,0.6666666666666666,133.33333333333334,1.6178535416538513,0.6
1729,02/19/2026,KAY/O,Icebox,Win,11,4,8,19,7,0.4210526315789473,200,Initiator,1,2026-02-19,0.48496267585414876,33,0.25,171.25,1.6178535416538513,0.6
